user_id,joke_id,rating
7201,22,8.35
7201,23,-5.19
7201,25,-8.74
7201,26,6.36
7201,27,4.08
7201,28,5.29
7201,29,4.03
7201,30,5.39
7201,31,7.09
7201,32,7.72
7201,34,6.6
7201,35,2.18
7201,36,4.27
7201,38,-7.04
7201,39,-3.06
7201,40,-8.69
7201,42,7.96
7201,43,-5.78
7201,45,6.12
7201,46,8.83
7201,47,6.26
7201,48,-6.36
7201,49,-0.1
7201,50,7.43
7201,51,-0.87
7201,52,1.02
7201,53,7.48
7201,54,8.54
7201,55,3.25
7201,56,7.23
7201,59,-9.13
7201,61,7.62
7201,62,7.43
7201,63,-6.17
7201,65,7.43
7201,66,6.02
7201,67,5.92
7201,68,-5.58
7201,69,6.7
7201,70,5.97
7201,87,3.2
7201,95,-6.65
7202,1,4.9
7202,2,2.23
7202,3,-5.39
7202,4,-4.37
7202,5,1.6
7202,6,-2.09
7202,7,-3.16
7202,8,-3.79
7202,9,-3.01
7202,10,-2.14
7202,11,4.51
7202,12,-3.2
7202,13,-1.55
7202,14,-2.82
7202,15,-3.83
7202,16,-4.51
7202,17,-1.99
7202,18,0.19
7202,19,4.22
7202,20,-5.05
7202,21,-0.58
7202,22,-3.16
7202,23,-4.32
7202,24,-4.08
7202,25,-4.27
7202,26,0.49
7202,27,-1.89
7202,28,-1.31
7202,29,-4.61
7202,30,-4.76
7202,31,0.83
7202,32,5.44
7202,33,-4.37
7202,34,-3.4
7202,35,7.91
7202,36,3.25
7202,37,-2.38
7202,38,4.32
7202,39,-3.11
7202,40,3.88
7202,41,-3.11
7202,42,-1.02
7202,43,-3.98
7202,44,-4.08
7202,45,-4.32
7202,46,-1.12
7202,47,-0.24
7202,48,5.78
7202,49,0.92
7202,50,4.56
7202,51,-5.1
7202,52,-5.49
7202,53,5.1
7202,54,4.95
7202,55,1.89
7202,56,-0.87
7202,57,-4.08
7202,58,-4.08
7202,59,-4.08
7202,60,-3.25
7202,61,-0.49
7202,62,-0.63
7202,63,-4.85
7202,64,-4.37
7202,65,0.78
7202,66,5.49
7202,67,-1.75
7202,68,4.71
7202,69,-5.49
7202,70,-3.64
7202,85,2.23
7202,89,-2.67
7202,90,-3.5
7202,91,0.49
7202,92,-3.5
7202,93,4.76
7202,94,-3.98
7202,95,2.43
7202,96,-4.42
7202,97,-3.88
7202,98,-4.32
7202,99,-3.2
7202,100,0.05
7203,1,4.9
7203,2,-8.45
7203,3,-2.09
7203,4,-4.9
7203,5,1.8
7203,6,-6.12
7203,7,1.94
7203,8,-8.06
7203,9,-2.82
7203,10,-5.83
7203,11,0.39
7203,12,-3.59
7203,13,2.96
7203,14,0.73
7203,15,3.79
7203,16,-3.35
7203,17,3.35
7203,18,-8.35
7203,19,0.83
7203,20,-1.65
7203,21,-0.1
7203,22,-2.38
7203,23,-3.45
7203,24,-6.6
7203,25,-1.41
7203,26,3.45
7203,27,7.28
7203,28,7.38
7203,29,0.34
7203,30,0.58
7203,31,2.67
7203,32,5.44
7203,33,-4.22
7203,34,-2.62
7203,35,7.91
7203,36,5.05
7203,37,1.89
7203,38,3.11
7203,39,3.2
7203,40,8.79
7203,41,-4.37
7203,42,4.08
7203,43,0.97
7203,44,-9.03
7203,45,3.98
7203,46,3.16
7203,47,-1.12
7203,48,3.11
7203,49,2.28
7203,50,6.84
7203,51,4.76
7203,52,-1.65
7203,53,7.48
7203,54,8.4
7203,55,-0.87
7203,56,7.09
7203,57,-0.68
7203,58,-2.43
7203,59,-4.32
7203,60,-4.66
7203,61,8.4
7203,62,3.64
7203,63,5.44
7203,64,-2.86
7203,65,8.54
7203,66,7.14
7203,67,-3.01
7203,68,1.8
7203,69,0.24
7203,70,3.2
7203,85,8.93
7203,86,6.21
7203,94,0.97
7203,95,-7.33
7203,96,4.76
7203,97,5.29
7203,98,-4.37
7203,99,1.21
7203,100,4.08
7204,5,7.48
7204,7,-5.97
7204,8,3.74
7204,13,7.67
7204,15,7.82
7204,16,-8.98
7204,17,-0.19
7204,18,1.02
7204,19,0.63
7204,20,-5.29
7204,21,-4.13
7204,27,-4.13
7204,28,-5.73
7204,29,0.63
7204,31,-3.83
7204,32,-3.11
7204,34,-5.87
7204,35,-5.68
7204,36,0.92
7204,42,-4.13
7204,46,-4.61
7204,48,4.61
7204,49,-3.69
7204,50,3.16
7204,53,-4.03
7204,54,-2.96
7204,56,-5.73
7204,61,-3.54
7204,62,-0.53
7204,65,-4.76
7204,66,5.34
7204,68,-3.74
7204,69,1.65
7204,81,-2.48
7204,82,5.92
7204,87,1.17
7204,98,-6.65
7205,1,-3.64
7205,2,3.54
7205,3,-6.94
7205,4,-8.83
7205,5,4.03
7205,6,2.09
7205,7,1.07
7205,8,0.29
7205,9,4.17
7205,10,-1.21
7205,11,-3.06
7205,12,0.15
7205,13,-1.5
7205,14,4.03
7205,15,-3.2
7205,16,3.25
7205,17,2.43
7205,18,2.91
7205,19,1.7
7205,20,-0.15
7205,21,3.59
7205,22,3.01
7205,23,1.65
7205,24,0.83
7205,25,0.05
7205,26,1.75
7205,27,-0.83
7205,28,3.16
7205,29,4.51
7205,30,-0.29
7205,31,2.52
7205,32,-3.83
7205,33,3.93
7205,34,-1.36
7205,35,1.6
7205,36,4.37
7205,37,-3.59
7205,38,0
7205,39,2.57
7205,40,4.51
7205,41,-6.55
7205,42,1.89
7205,43,1.07
7205,44,3.3
7205,45,-3.5
7205,46,2.96
7205,47,3.3
7205,48,4.51
7205,49,3.35
7205,50,4.03
7205,51,-9.22
7205,52,-1.46
7205,53,5.34
7205,54,3.69
7205,55,-3.4
7205,56,4.56
7205,57,4.03
7205,58,-6.5
7205,59,1.21
7205,60,3.2
7205,61,4.08
7205,62,3.88
7205,63,4.71
7205,64,-6.26
7205,65,3.93
7205,66,3.16
7205,67,1.75
7205,68,5.44
7205,69,5.15
7205,70,2.77
7205,85,-1.36
7205,87,2.72
7205,97,0.92
7206,5,5.53
7206,7,6.5
7206,8,7.43
7206,11,9.32
7206,13,-8.98
7206,14,-2.28
7206,15,-3.79
7206,16,1.7
7206,17,-7.14
7206,18,-7.67
7206,19,0.97
7206,20,-0.97
7206,21,8.16
7206,27,9.22
7206,28,5.39
7206,29,7.33
7206,31,8.83
7206,32,-3.4
7206,35,9.37
7206,36,9.08
7206,38,7.48
7206,40,9.17
7206,42,9.03
7206,48,7.72
7206,49,8.4
7206,50,9.27
7206,53,7.62
7206,54,8.06
7206,56,9.32
7206,61,7.52
7206,62,8.25
7206,65,8.88
7206,66,9.27
7206,68,5.15
7206,69,4.22
7206,76,8.64
7206,84,7.96
7206,87,4.08
7206,91,3.45
7207,1,-0.87
7207,2,0.49
7207,3,-2.52
7207,4,-2.72
7207,5,0.68
7207,6,-1.02
7207,7,-4.81
7207,8,-2.28
7207,9,-2.43
7207,10,6.99
7207,11,0
7207,12,-1.6
7207,13,-2.09
7207,14,-1.84
7207,15,1.5
7207,16,-3.25
7207,17,-3.2
7207,18,1.07
7207,19,-0.58
7207,20,-6.99
7207,21,3.35
7207,22,5.1
7207,23,-1.99
7207,24,-2.77
7207,25,-1.02
7207,26,0.05
7207,27,5
7207,28,-2.48
7207,29,2.04
7207,30,-4.47
7207,31,4.66
7207,32,1.89
7207,33,-2.72
7207,34,-1.17
7207,35,0.34
7207,36,4.51
7207,37,-1.8
7207,38,-0.34
7207,39,-0.19
7207,40,-2.43
7207,41,-2.04
7207,42,-0.58
7207,43,1.65
7207,44,-2.77
7207,45,2.52
7207,46,2.09
7207,47,0.58
7207,48,4.9
7207,49,4.13
7207,50,3.83
7207,51,1.46
7207,52,-0.73
7207,53,-1.5
7207,54,2.14
7207,55,5.29
7207,56,3.64
7207,57,-2.77
7207,58,-1.5
7207,59,-1.07
7207,60,3.93
7207,61,2.96
7207,62,0.53
7207,63,-2.14
7207,64,-2.23
7207,65,4.47
7207,66,-0.39
7207,67,-1.36
7207,68,3.3
7207,69,0.1
7207,70,-1.41
7207,71,-2.28
7207,72,-0.78
7207,73,-1.07
7207,74,-0.87
7207,75,-1.36
7207,76,-1.55
7207,77,-0.15
7207,78,-0.15
7207,79,-2.09
7207,80,-2.14
7207,81,2.43
7207,82,-0.39
7207,83,0.53
7207,84,2.48
7207,85,3.3
7207,86,1.02
7207,87,0.49
7207,88,-2.48
7207,89,4.71
7207,90,-2.48
7207,91,0.29
7207,92,-3.01
7207,93,4.03
7207,94,0.44
7207,95,-1.89
7207,96,2.82
7207,97,3.79
7207,98,-1.65
7207,99,1.36
7207,100,2.72
7208,1,9.03
7208,2,8.54
7208,3,-9.81
7208,4,-6.8
7208,5,8.5
7208,6,-9.66
7208,7,6.8
7208,8,-3.74
7208,9,1.41
7208,10,9.22
7208,11,-9.81
7208,12,6.99
7208,13,-7.62
7208,14,0.73
7208,15,1.36
7208,16,-9.66
7208,17,-6.12
7208,18,6.31
7208,19,-3.59
7208,20,-9.51
7208,21,4.27
7208,22,-6.41
7208,23,-9.81
7208,24,-4.76
7208,25,-0.1
7208,26,-0.83
7208,27,5.1
7208,28,-9.66
7208,29,0.29
7208,30,-8.11
7208,31,-1.5
7208,32,1.89
7208,33,3.45
7208,34,4.27
7208,35,8.2
7208,36,-9.9
7208,37,6.6
7208,38,5.63
7208,39,1.02
7208,40,4.95
7208,41,-9.61
7208,42,-3.06
7208,43,7.48
7208,44,-4.71
7208,45,-7.77
7208,46,3.4
7208,47,-9.81
7208,48,-9.66
7208,49,3.06
7208,50,7.09
7208,51,-8.45
7208,52,-1.84
7208,53,-9.85
7208,54,-4.56
7208,55,4.13
7208,56,4.47
7208,57,-3.16
7208,58,-9.66
7208,59,-7.28
7208,60,4.47
7208,61,-0.97
7208,62,3.25
7208,63,4.95
7208,64,-5.73
7208,65,-3.01
7208,66,-3.88
7208,67,-5.1
7208,68,-9.32
7208,69,2.38
7208,70,1.89
7208,71,-6.36
7208,72,-2.48
7208,73,-0.44
7208,74,-7.04
7208,75,-6.84
7208,76,-6.5
7208,77,-9.76
7208,78,-7.38
7208,79,-9.61
7208,80,-1.6
7208,81,5.39
7208,82,-4.32
7208,83,-9.32
7208,84,-3.4
7208,85,-5.39
7208,86,-0.63
7208,87,-6.41
7208,88,2.91
7208,89,-6.07
7208,90,-5.97
7208,91,-3.64
7208,92,-6.89
7208,93,-3.83
7208,94,2.23
7208,95,0.92
7208,96,-4.03
7208,97,-3.4
7208,98,-5.24
7208,99,-9.51
7208,100,-3.74
7209,1,1.07
7209,2,0.19
7209,3,-0.49
7209,4,-5.05
7209,5,-6.31
7209,6,0.53
7209,7,-4.32
7209,8,-9.47
7209,9,-1.36
7209,10,-0.15
7209,11,0.15
7209,12,0.1
7209,13,-6.07
7209,14,-2.72
7209,15,-4.61
7209,16,-3.98
7209,17,-5.19
7209,18,-4.42
7209,19,-3.3
7209,20,-2.38
7209,21,-0.68
7209,22,-2.62
7209,23,0.73
7209,24,-6.89
7209,25,-1.99
7209,26,-0.34
7209,27,-1.75
7209,28,-1.21
7209,29,-7.48
7209,30,0.05
7209,31,-2.77
7209,32,-4.81
7209,33,-2.96
7209,34,-1.21
7209,35,-3.5
7209,36,-1.02
7209,37,-5.1
7209,38,-3.69
7209,39,-0.05
7209,40,-3.59
7209,41,-5.24
7209,42,-0.73
7209,43,-4.42
7209,44,-7.09
7209,45,-0.15
7209,46,0.24
7209,47,-0.15
7209,48,-2.72
7209,49,-0.29
7209,50,-0.39
7209,51,-1.65
7209,52,-1.36
7209,53,-3.54
7209,54,-0.83
7209,55,-3.83
7209,56,-0.15
7209,57,-5.19
7209,58,-5.19
7209,59,-2.28
7209,60,-6.31
7209,61,-1.6
7209,62,0
7209,63,-1.7
7209,64,-2.77
7209,65,-8.54
7209,66,-4.42
7209,67,-3.69
7209,68,-1.55
7209,69,-2.14
7209,70,-0.44
7209,73,-3.54
7209,79,-3.3
7209,86,-2.86
7210,1,-6.46
7210,2,7.48
7210,3,-7.38
7210,4,-6.26
7210,5,6.5
7210,6,2.86
7210,7,-7.18
7210,8,2.28
7210,9,-0.29
7210,10,-0.63
7210,11,-0.39
7210,12,-0.49
7210,13,7.04
7210,14,-0.34
7210,15,6.5
7210,16,-0.39
7210,17,2.38
7210,18,-0.19
7210,19,2.33
7210,20,-6.84
7210,21,-0.39
7210,22,-0.34
7210,23,-5.87
7210,24,-6.65
7210,25,-7.67
7210,26,-0.44
7210,27,3.11
7210,28,-0.44
7210,29,-6.8
7210,30,-0.83
7210,31,3.4
7210,32,7.09
7210,33,-6.75
7210,34,7.57
7210,35,-0.1
7210,36,6.46
7210,37,-7.09
7210,38,-0.58
7210,39,3.59
7210,40,-0.44
7210,41,-0.58
7210,42,-0.39
7210,43,-7.62
7210,44,-0.44
7210,45,3.88
7210,46,-0.05
7210,47,-0.1
7210,48,8.4
7210,49,6.99
7210,50,7.62
7210,51,-0.49
7210,52,-0.39
7210,53,3.83
7210,54,3.69
7210,55,2.28
7210,56,-0.68
7210,57,-7.62
7210,58,-7.09
7210,59,-0.34
7210,60,6.65
7210,61,7.62
7210,62,-0.83
7210,63,-6.75
7210,64,-0.83
7210,65,-0.49
7210,66,7.62
7210,67,-0.34
7210,68,-0.15
7210,69,-0.53
7210,70,3.01
7210,74,-6.31
7210,97,2.77
7211,1,-9.95
7211,2,4.03
7211,3,-9.81
7211,4,5.49
7211,5,-9.17
7211,6,9.37
7211,7,-7.33
7211,8,-5.49
7211,9,8.88
7211,10,7.57
7211,11,8.79
7211,12,7.04
7211,13,-5.1
7211,14,9.27
7211,15,-0.24
7211,16,-0.29
7211,17,5.1
7211,18,3.35
7211,19,5.68
7211,20,5.68
7211,21,9.27
7211,22,9.37
7211,23,8.25
7211,24,3.93
7211,25,9.27
7211,26,8.98
7211,27,9.17
7211,28,9.13
7211,29,4.95
7211,30,5.39
7211,31,9.17
7211,32,9.27
7211,33,9.08
7211,34,7.23
7211,35,9.13
7211,36,9.17
7211,37,-2.09
7211,38,6.41
7211,39,8.2
7211,40,1.99
7211,41,5.83
7211,42,9.27
7211,43,-9.27
7211,44,-4.03
7211,45,9.22
7211,46,6.75
7211,47,8.4
7211,48,7.48
7211,49,8.45
7211,50,9.37
7211,51,8.35
7211,52,9.27
7211,53,9.22
7211,54,9.17
7211,55,7.28
7211,56,9.32
7211,57,3.93
7211,58,-9.22
7211,59,7.82
7211,60,-9.08
7211,61,9.08
7211,62,8.83
7211,63,9.08
7211,64,-1.89
7211,65,-3.93
7211,66,9.22
7211,67,5.73
7211,68,8.4
7211,69,9.32
7211,70,7.52
7211,78,4.95
7211,87,4.95
7211,89,9.37
7212,5,-8.4
7212,6,-1.94
7212,7,1.7
7212,8,4.47
7212,12,-3.06
7212,13,3.45
7212,14,2.38
7212,15,-2.62
7212,16,-3.5
7212,17,-0.34
7212,18,3.74
7212,19,-1.8
7212,20,-2.28
7212,21,-0.92
7212,22,0
7212,23,-1.7
7212,25,-4.03
7212,26,1.55
7212,27,-2.38
7212,28,-0.44
7212,29,3.16
7212,30,-2.62
7212,31,4.27
7212,32,-3.16
7212,33,-3.5
7212,34,-0.83
7212,35,1.12
7212,36,-0.92
7212,38,-3.4
7212,39,-4.85
7212,40,1.5
7212,41,-3.11
7212,42,1.94
7212,45,-1.36
7212,46,2.04
7212,47,2.09
7212,48,3.54
7212,49,1.99
7212,50,2.28
7212,53,1.41
7212,54,4.9
7212,56,-0.05
7212,61,4.17
7212,62,3.45
7212,65,4.85
7212,66,2.91
7212,68,2.38
7212,69,-3.2
7212,70,0.63
7212,75,0.19
7212,86,-1.46
7213,1,2.86
7213,2,1.65
7213,3,0.68
7213,4,-0.78
7213,5,-6.75
7213,6,1.21
7213,7,3.4
7213,8,4.42
7213,9,-8.98
7213,10,4.66
7213,11,2.33
7213,12,5.39
7213,13,-0.53
7213,14,3.35
7213,15,4.81
7213,16,-8.88
7213,17,-7.33
7213,18,-6.5
7213,19,-6.5
7213,20,-1.5
7213,21,-2.52
7213,22,-0.24
7213,23,2.86
7213,24,-8.11
7213,25,-3.35
7213,26,0.19
7213,27,3.74
7213,28,4.42
7213,29,3.79
7213,30,-1.46
7213,31,0.24
7213,32,-0.73
7213,33,-8.88
7213,34,2.04
7213,35,-0.73
7213,36,2.82
7213,37,3.88
7213,38,1.36
7213,39,-1.07
7213,40,3.01
7213,41,1.89
7213,42,2.48
7213,43,-7.23
7213,44,-8.93
7213,45,1.75
7213,46,2.48
7213,47,-4.76
7213,48,-1.07
7213,49,4.13
7213,50,3.54
7213,51,-2.48
7213,52,1.31
7213,53,0.1
7213,54,-1.5
7213,55,-1.17
7213,56,3.59
7213,57,-8.93
7213,58,3.16
7213,59,-8.11
7213,60,-3.64
7213,61,2.23
7213,62,-2.28
7213,63,1.02
7213,64,4.85
7213,65,-1.89
7213,66,3.59
7213,67,-8.74
7213,68,2.04
7213,69,2.82
7213,70,2.57
7213,84,1.99
7213,96,-0.87
7214,1,4.47
7214,2,2.57
7214,3,3.69
7214,4,3.16
7214,5,6.5
7214,6,9.22
7214,7,1.7
7214,8,1.65
7214,9,8.11
7214,10,9.27
7214,11,9.22
7214,12,0.68
7214,13,4.27
7214,14,4.42
7214,15,-2.96
7214,16,1.36
7214,17,-3.11
7214,18,2.14
7214,19,8.01
7214,20,7.96
7214,21,7.52
7214,22,6.07
7214,23,7.28
7214,24,5.15
7214,25,5.44
7214,26,3.83
7214,27,0.24
7214,28,9.27
7214,29,9.27
7214,30,8.83
7214,31,7.86
7214,32,4.76
7214,33,7.57
7214,34,4.27
7214,35,8.74
7214,36,8.59
7214,37,-4.81
7214,38,7.52
7214,39,-1.6
7214,40,3.2
7214,41,4.47
7214,42,5.53
7214,43,4.56
7214,44,2.18
7214,45,8.69
7214,46,-4.71
7214,47,9.22
7214,48,8.16
7214,49,5
7214,50,8.35
7214,51,3.25
7214,52,9.03
7214,53,8.98
7214,54,9.27
7214,55,9.22
7214,56,-2.82
7214,57,1.21
7214,58,3.5
7214,59,8.69
7214,60,9.22
7214,61,9.17
7214,62,9.22
7214,63,8.06
7214,64,3.45
7214,65,8.45
7214,66,7.86
7214,67,0.83
7214,68,9.17
7214,69,5.39
7214,70,3.79
7214,71,4.22
7214,72,6.21
7214,73,8.83
7214,74,4.32
7214,75,5.49
7214,76,7.18
7214,77,9.13
7214,78,9.27
7214,79,2.38
7214,80,4.17
7214,81,8.88
7214,82,7.67
7214,83,1.41
7214,84,6.89
7214,85,6.26
7214,86,4.32
7214,87,5.58
7214,88,8.2
7214,89,9.32
7214,90,5
7214,91,-4.95
7214,92,6.8
7214,93,6.55
7214,94,4.32
7214,95,5.58
7214,96,4.32
7214,97,6.6
7214,98,5.34
7214,99,1.55
7214,100,7.38
7215,5,2.72
7215,6,2.38
7215,7,1.02
7215,8,1.7
7215,13,-6.6
7215,15,-6.6
7215,16,3.59
7215,17,-4.51
7215,18,-0.68
7215,19,-0.92
7215,20,1.02
7215,21,3.16
7215,22,1.36
7215,26,3.16
7215,27,0.68
7215,28,-1.8
7215,29,2.04
7215,31,-1.26
7215,32,1.8
7215,35,0.97
7215,36,2.04
7215,38,3.4
7215,42,1.75
7215,47,-0.44
7215,48,1.89
7215,49,2.28
7215,50,0.24
7215,53,0.29
7215,54,2.91
7215,56,4.37
7215,61,2.43
7215,62,2.04
7215,65,3.16
7215,66,3.35
7215,68,2.48
7215,69,1.31
7215,83,-0.68
7215,89,0.44
7215,91,4.27
7215,95,-0.92
7216,2,2.52
7216,5,-7.14
7216,6,3.93
7216,7,-2.96
7216,8,1.17
7216,10,1.46
7216,11,2.48
7216,12,1.94
7216,13,-5.29
7216,14,2.57
7216,15,-3.16
7216,16,-5.24
7216,17,-6.02
7216,18,0.44
7216,19,-3.11
7216,20,0.05
7216,21,1.31
7216,22,1.84
7216,23,-0.19
7216,25,2.72
7216,26,1.94
7216,27,2.62
7216,28,1.89
7216,29,4.42
7216,31,1.75
7216,32,1.36
7216,34,3.64
7216,35,1.41
7216,36,1.5
7216,38,2.72
7216,39,-0.83
7216,40,0.97
7216,42,-0.1
7216,43,0.29
7216,44,-1.21
7216,45,2.91
7216,46,-0.1
7216,47,1.41
7216,48,3.3
7216,49,-1.02
7216,50,2.14
7216,52,1.36
7216,53,0.87
7216,54,-0.15
7216,55,2.09
7216,56,0.05
7216,61,2.48
7216,62,0.63
7216,63,-0.19
7216,65,3.01
7216,66,0.15
7216,67,1.75
7216,68,0.49
7216,69,2.14
7216,70,1.26
7217,1,7.23
7217,2,-2.33
7217,3,3.01
7217,4,-1.41
7217,5,-5.58
7217,6,0.44
7217,7,5.49
7217,8,6.7
7217,9,-1.99
7217,10,3.4
7217,11,2.91
7217,12,3.93
7217,13,6.6
7217,14,3.93
7217,15,6.12
7217,16,-6.5
7217,17,0.49
7217,18,6.36
7217,19,3.79
7217,20,4.42
7217,21,5.1
7217,22,2.23
7217,23,-1.41
7217,24,2.86
7217,25,2.48
7217,26,0.39
7217,27,8.45
7217,28,6.84
7217,29,6.26
7217,30,-0.29
7217,31,4.47
7217,32,6.65
7217,33,1.6
7217,34,0.97
7217,35,6.99
7217,36,7.91
7217,37,3.88
7217,38,7.91
7217,39,-1.46
7217,40,1.36
7217,41,3.79
7217,42,3.4
7217,43,1.65
7217,44,0.19
7217,45,4.81
7217,46,2.14
7217,47,2.72
7217,48,4.56
7217,49,2.57
7217,50,1.41
7217,51,0.83
7217,52,0.78
7217,53,2.43
7217,54,6.6
7217,55,5.1
7217,56,3.25
7217,57,3.64
7217,58,-2.67
7217,59,-0.49
7217,60,1.55
7217,61,3.83
7217,62,4.95
7217,63,6.65
7217,64,4.42
7217,65,8.98
7217,66,6.94
7217,67,4.08
7217,68,4.76
7217,69,4.22
7217,70,-0.53
7217,71,1.55
7217,72,2.09
7217,73,2.23
7217,74,0.73
7217,75,2.04
7217,76,1.89
7217,77,2.67
7217,78,1.6
7217,79,2.48
7217,80,-0.15
7217,81,3.54
7217,82,3.74
7217,83,2.23
7217,84,2.33
7217,85,2.48
7217,86,2.09
7217,87,2.96
7217,88,3.11
7217,89,8.16
7217,90,2.82
7217,91,0.53
7217,92,0.78
7217,93,8.2
7217,94,7.91
7217,95,-0.58
7217,96,1.89
7217,97,1.84
7217,98,2.18
7217,99,0.58
7217,100,-0.58
7218,2,-3.45
7218,3,-1.41
7218,4,-4.61
7218,5,1.5
7218,6,4.42
7218,7,1.31
7218,8,-1.5
7218,10,3.25
7218,11,0.68
7218,12,0.63
7218,13,1.46
7218,14,0.97
7218,15,4.17
7218,16,-6.55
7218,17,0.49
7218,18,3.54
7218,19,-1.84
7218,20,-4.17
7218,21,0.15
7218,22,-4.03
7218,23,-1.31
7218,25,-3.5
7218,26,0.53
7218,27,4.71
7218,28,2.14
7218,29,-3.64
7218,30,-4.56
7218,31,2.77
7218,32,-3.11
7218,33,-2.86
7218,34,-2.96
7218,35,-2.23
7218,36,3.69
7218,37,1.26
7218,38,-3.5
7218,39,-1.31
7218,40,0.49
7218,41,-3.3
7218,42,2.62
7218,43,-1.17
7218,45,2.96
7218,46,3.54
7218,47,-6.12
7218,48,0.87
7218,49,2.38
7218,50,5.63
7218,51,-3.45
7218,52,-3.11
7218,53,-0.39
7218,54,-3.45
7218,55,-0.87
7218,56,-2.09
7218,59,-1.6
7218,60,4.42
7218,61,-8.98
7218,62,2.72
7218,63,-2.72
7218,65,0.29
7218,66,2.09
7218,68,-2.43
7218,69,1.65
7218,70,-3.45
7218,74,-1.07
7218,76,-0.49
7218,92,1.46
7219,5,-7.57
7219,7,-7.62
7219,8,-7.18
7219,12,3.06
7219,13,0.73
7219,14,0.44
7219,15,-7.57
7219,16,-7.62
7219,17,-7.18
7219,18,-7.62
7219,19,-7.57
7219,20,-7.62
7219,21,-1.17
7219,22,-1.94
7219,23,8.16
7219,26,7.33
7219,27,0.73
7219,28,0.78
7219,29,-6.36
7219,31,2.77
7219,32,-7.57
7219,34,-7.67
7219,35,-7.62
7219,36,2.77
7219,38,0.73
7219,39,0.1
7219,40,-1.6
7219,42,2.72
7219,43,-6.41
7219,46,-7.77
7219,47,0.39
7219,48,-1.7
7219,49,-7.09
7219,50,-2.14
7219,53,-7.18
7219,54,2.43
7219,55,-1.8
7219,56,7.86
7219,61,0.83
7219,62,-1.5
7219,65,-2.18
7219,66,-6.84
7219,68,-8.69
7219,69,-1.5
7219,75,-8.01
7220,1,-2.48
7220,2,-4.61
7220,3,-3.98
7220,4,-9.32
7220,5,6.8
7220,6,0.39
7220,7,9.08
7220,8,6.6
7220,9,3.45
7220,10,8.4
7220,11,5.24
7220,12,3.11
7220,13,6.65
7220,14,1.02
7220,15,7.14
7220,16,-6.6
7220,17,6.6
7220,18,-4.17
7220,19,-9.51
7220,20,-9.47
7220,21,3.74
7220,22,-5.19
7220,23,0.19
7220,24,-5.44
7220,25,-0.39
7220,26,-7.67
7220,27,8.3
7220,28,-5.1
7220,29,-5.15
7220,30,-8.4
7220,31,2.77
7220,32,3.2
7220,33,-7.72
7220,34,-5.68
7220,35,2.14
7220,36,4.13
7220,37,0.58
7220,38,-5.1
7220,39,6.75
7220,40,-3.45
7220,41,3.06
7220,42,-9.85
7220,43,-9.47
7220,44,-2.52
7220,45,-3.2
7220,46,4.17
7220,47,-7.82
7220,48,1.17
7220,49,4.71
7220,50,-4.08
7220,51,-7.52
7220,52,-4.27
7220,53,1.21
7220,54,0.24
7220,55,0.24
7220,56,-8.88
7220,57,-3.35
7220,58,-7.82
7220,59,-1.55
7220,60,8.74
7220,61,0.53
7220,62,0.05
7220,63,-3.01
7220,64,-3.2
7220,65,-0.24
7220,66,-0.29
7220,67,-5.97
7220,68,1.26
7220,69,2.18
7220,70,-9.66
7220,71,0.34
7220,72,0.34
7220,73,1.99
7220,74,-3.79
7220,75,-3.83
7220,76,-0.34
7220,77,-0.39
7220,78,-0.44
7220,79,-5.63
7220,80,2.91
7220,81,-3.3
7220,82,-3.98
7220,83,8.25
7220,84,2.48
7220,85,1.21
7220,86,-0.63
7220,87,-0.63
7220,88,3.79
7220,89,8.83
7220,90,-5.92
7220,91,8.83
7220,92,-4.81
7220,93,-4.56
7220,94,-0.63
7220,95,-3.2
7220,96,3.59
7220,97,2.82
7220,98,1.21
7220,99,-3.4
7220,100,2.62
7221,1,-9.81
7221,2,2.28
7221,3,-8.16
7221,4,2.91
7221,5,-2.82
7221,6,9.27
7221,7,-5.34
7221,8,-7.09
7221,9,2.91
7221,10,9.13
7221,11,7.18
7221,12,5.97
7221,13,-5.29
7221,14,9.27
7221,15,2.96
7221,16,2.96
7221,17,4.32
7221,18,7.33
7221,19,9.03
7221,20,7.33
7221,21,9.22
7221,22,9.32
7221,23,7.18
7221,24,-6.36
7221,25,7.14
7221,26,9.37
7221,27,8.59
7221,28,9.13
7221,29,9.32
7221,30,6.26
7221,31,6.26
7221,32,9.13
7221,33,-6.6
7221,34,9.03
7221,35,9.17
7221,36,9.08
7221,37,-5.49
7221,38,6.75
7221,39,6.07
7221,40,0
7221,41,8.11
7221,42,9.17
7221,43,-8.98
7221,44,-4.95
7221,45,8.69
7221,46,3.79
7221,47,9.32
7221,48,8.45
7221,49,9.17
7221,50,9.17
7221,51,6.21
7221,52,8.16
7221,53,9.27
7221,54,9.13
7221,55,9.37
7221,56,5.87
7221,57,-4.03
7221,58,-8.45
7221,59,8.64
7221,60,-6.7
7221,61,9.27
7221,62,9.22
7221,63,9.17
7221,64,-4.51
7221,65,5.92
7221,66,9.17
7221,67,-0.73
7221,68,8.79
7221,69,9.22
7221,70,3.5
7221,71,7.28
7221,72,2.38
7221,73,0.63
7221,74,-7.67
7221,75,6.46
7221,76,9.17
7221,77,4.37
7221,78,5.92
7221,79,5.92
7221,80,7.48
7221,81,9.27
7221,82,9.03
7221,83,9.03
7221,84,8.83
7221,85,3.25
7221,86,-7.38
